AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,NE,3495 SEC 22,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 22, SYRACUSE, NE 68446",68446,,,0.0,0,0,003648500,301417473,31131,30141747331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 22,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 22, SYRACUSE, NE 68446",68446,,,0.0,0,0,003649000,301417474,31131,30141747431131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3134 D RD,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3134 D RD, SYRACUSE, NE 68446",68446,7705,R001,2.0,4,2284,003650000,301417475,31131,30141747531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1907,2019-1-10,2019-1-24
US,NE,3703 SEC 23,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 23, SYRACUSE, NE 68446",68446,,,0.0,0,0,003731000,301417601,31131,30141760131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 23,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 23, SYRACUSE, NE 68446",68446,,,0.0,0,0,003731500,301417602,31131,30141760231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 24,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 24, SYRACUSE, NE 68446",68446,,,0.0,0,0,003822000,301417740,31131,30141774031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 24,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 24, SYRACUSE, NE 68446",68446,,,0.0,0,0,003822500,301417741,31131,30141774131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1989,2019-1-10,2019-1-24
US,NE,3703 SEC 24,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 24, SYRACUSE, NE 68446",68446,,,0.0,0,0,003823000,301417742,31131,30141774231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,7.4,10,SFR,Single Family Residence / Townhouse,SFR,1976,2019-1-10,2019-1-24
US,NE,3703 SEC 24,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 24, SYRACUSE, NE 68446",68446,,,0.0,0,0,003824500,301417743,31131,30141774331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 24,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 24, SYRACUSE, NE 68446",68446,,,0.0,0,0,003825000,301417744,31131,30141774431131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 25,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 25, SYRACUSE, NE 68446",68446,,,0.0,0,0,003911500,301417879,31131,30141787931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,77.26,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1900,2019-1-10,2019-1-24
US,NE,3703 SEC 25,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 25, SYRACUSE, NE 68446",68446,,,0.0,0,0,003912500,301417880,31131,30141788031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 25,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 25, SYRACUSE, NE 68446",68446,,,0.0,0,0,003913000,301417881,31131,30141788131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,160.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1984,2019-1-10,2019-1-24
US,NE,3703 SEC 25,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 25, SYRACUSE, NE 68446",68446,,,0.0,0,0,003913500,301417882,31131,30141788231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 25,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 25, SYRACUSE, NE 68446",68446,,,0.0,0,0,003914000,301417883,31131,30141788331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004225500,301418360,31131,30141836031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004226000,301418361,31131,30141836131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1900,2019-1-10,2019-1-24
US,NE,3703 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004226600,301418363,31131,30141836331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004227100,301418364,31131,30141836431131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004227500,301418365,31131,30141836531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,160.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004248500,301418402,31131,30141840231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004249000,301418403,31131,30141840331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004249100,301418404,31131,30141840431131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,1.72,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004249500,301418405,31131,30141840531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,5.0,80,COMMERCIAL ACREAGE,Vacant,COMMERCIAL ACREAGE,0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004250500,301418407,31131,30141840731131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004251500,301418409,31131,30141840931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,5.0,80,COMMERCIAL ACREAGE,Vacant,COMMERCIAL ACREAGE,0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004252000,301418410,31131,30141841031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,72.52,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004253000,301418411,31131,30141841131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004253500,301418412,31131,30141841231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 28,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 28, SYRACUSE, NE 68446",68446,,,0.0,0,0,004254000,301418413,31131,30141841331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004327500,301418529,31131,30141852931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,160.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,2013,2019-1-10,2019-1-24
US,NE,3705 SEC # 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004329500,301418532,31131,30141853231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,118.5,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004331500,301418534,31131,30141853431131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004332000,301418535,31131,30141853531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,60.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004350500,301418562,31131,30141856231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 29,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 29, SYRACUSE, NE 68446",68446,,,0.0,0,0,004351000,301418563,31131,30141856331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004414000,301418665,31131,30141866531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,64.31,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004414500,301418666,31131,30141866631131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,12.0,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,NE,3705 SEC # 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004415000,301418667,31131,30141866731131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004416000,301418669,31131,30141866931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004416500,301418670,31131,30141867031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,40.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 30,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 30, SYRACUSE, NE 68446",68446,,,0.0,0,0,004438500,301418709,31131,30141870931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,32,RESORT HOTEL,Amusement-Recreation,RESORT HOTEL,0,2019-1-10,2019-1-24
US,NE,3703 SEC 31,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 31, SYRACUSE, NE 68446",68446,,,0.0,0,0,004520500,301418840,31131,30141884031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 31,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 31, SYRACUSE, NE 68446",68446,,,0.0,0,0,004521500,301418842,31131,30141884231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 31,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 31, SYRACUSE, NE 68446",68446,,,0.0,0,0,004522000,301418843,31131,30141884331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1900,2019-1-10,2019-1-24
US,NE,3705 SEC # 31,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 31, SYRACUSE, NE 68446",68446,,,0.0,0,0,004523000,301418845,31131,30141884531131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,72.71,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 31,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 31, SYRACUSE, NE 68446",68446,,,0.0,0,0,004523500,301418846,31131,30141884631131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,10.24,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1915,2019-1-10,2019-1-24
US,NE,3703 SEC 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004625500,301418988,31131,30141898831131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,160.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004627500,301418991,31131,30141899131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1900,2019-1-10,2019-1-24
US,NE,3705 SEC # 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004628500,301418992,31131,30141899231131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004629000,301418993,31131,30141899331131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,40.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004648000,301419027,31131,30141902731131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004648500,301419028,31131,30141902831131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,120.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004649000,301419029,31131,30141902931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,20.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 32,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 32, SYRACUSE, NE 68446",68446,,,0.0,0,0,004649500,301419030,31131,30141903031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004716000,301419127,31131,30141912731131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,160.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3703 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3703 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004716500,301419128,31131,30141912831131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004718000,301419129,31131,30141912931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004718500,301419130,31131,30141913031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,80.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3705 SEC # 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3705 SEC # 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004719000,301419131,31131,30141913131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004736000,301419158,31131,30141915831131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,151.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,NE,3495 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004736500,301419159,31131,30141915931131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,40.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1900,2019-1-10,2019-1-24
US,NE,3495 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004737000,301419160,31131,30141916031131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,0.0,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,1964,2019-1-10,2019-1-24
US,NE,3495 SEC 33,"SYRACUSE, NE 68446",Syracuse,ExaZip,"3495 SEC 33, SYRACUSE, NE 68446",68446,,,0.0,0,0,004737100,301419161,31131,30141916131131,Zip5,0.0,0.0,"CO31131, CS3193163, DB3177550, SB0000101899, SB0000101900, ZI68446",40.644510,-96.181370,3.99,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,2019-1-10,2019-1-24
